"","country","name","title","startYr","endYr"
"2403","tonga","george_tupou_v_","king","20060911","20161201"
"2404","tonga","taufaahau_tupou_iv_","king","19651216","20060911"
"2405","trinidad_and_tobago","patrick_manning_","prime minister","20011224","20161201"
"2406","trinidad_and_tobago","basdeo_panday_","prime minister","19951109","20011224"
"2407","trinidad_and_tobago","george_maxwell_richards_","president","20030317","20161201"
"2408","trinidad_and_tobago","a_n_r_robinson_","president","19970319","20030317"
"2409","tunisia","mohamed_ghannouchi_","prime minister","19991117","20161201"
"2410","tunisia","hamed_karoui_","prime minister","19890927","19991117"
"2411","tunisia","zine_el_abidine_ben_ali_|zine_ben_ali_|zine_el_abidine_ben_ali_","president","19871107","20161201"
"2412","tunisia","habib_bourguiba_","president","19570725","19871107"
"2413","turkey","recep_tayyip_erdogan_|recep_erdogan_|recep_tayyip_erdogan_","prime minister","20021118","20030314"
"2414","turkey","bulent_ecevit_","prime minister","19990111","20021118"
"2415","turkey","necmettin_erbakan_","prime minister","19960628","19970630"
"2416","turkey","tansu_ciller_","prime minister","19930625","19960306"
"2417","turkey","erdal_inonu_","prime minister","19930516","19930625"
"2418","turkey","suleyman_demirel_","prime minister","19911120","19930516"
"2419","turkey","mesut_yilmaz_","prime minister","19910623","19911120"
"2420","turkey","yildirim_akbulut_","prime minister","19891109","19910623"
"2421","turkey","abdullah_gul_","president","20070828","20161201"
"2422","turkey","ahmet_necdet_sezer_","president","20000516","20070828"
"2423","turkey","suleyman_demirel_","president","19930516","20000516"
"2424","turkey","husamettin_cindoruk_","president","19930417","19930516"
"2425","turkey","turgut_ozal_","president","19891109","19930417"
"2426","turkmenistan","gurbanguly_berdymukhammedov_","president","20061221","20161201"
"2427","turkmenistan","saparmurat_niyazov_","president","19901102","20061221"
"2428","tuvalu","apisai_ielemia_","prime minister","20060814","20161201"
"2429","tuvalu","maatia_toafa_","prime minister","20040827","20060814"
"2430","tuvalu","saufatu_sopoanga_","prime minister","20020802","20040827"
"2431","tuvalu","koloa_talake_","prime minister","20011214","20020802"
"2432","tuvalu","faimalaga_luka_","prime minister","20010224","20011214"
"2433","tuvalu","lagitupu_tuilimu_","prime minister","20001208","20010224"
"2434","tuvalu","ionatana_ionatana_","prime minister","19990427","20001208"
"2435","tuvalu","kamuta_latasi_","prime minister","19931210","19961224"
"2436","tuvalu","bikenibeu_paeniu_","prime minister","19891016","19931210"
"2437","tuvalu","tomasi_puapua_","prime minister","19810908","19891016"
"2438","tuvalu","toalipi_lauti_","prime minister","19781001","19810908"
"2439","tuvalu","toalipi_lauti_","chief minister","19751002","19781001"
"2440","tuvalu","filoimea_telito_","governor general","20050415","20161201"
"2441","tuvalu","faimalaga_luka_","governor general","20030909","20050415"
"2442","tuvalu","sir_tomasi_puapua_","governor general","19980626","20030909"
"2443","tuvalu","tulaga_manuella_","governor general","19940621","19980626"
"2444","tuvalu","tomu_sione_","governor general","19931201","19940621"
"2445","tuvalu","sir_toaripi_lauti_","governor general","19901001","19931201"
"2446","tuvalu","sir_tupua_leupena_","governor general","19860301","19901001"
"2447","tuvalu","filoimea_telito_|filomea_telito_","governor general","19781001","19860301"
"2448","tuvalu","thomas_h_layng_","commissioner","19751001","19781001"
"2449","uganda","apolo_nsibambi_|apollo_nsibambi_|apolo_nsibambi_","prime minister","19990405","20161201"
"2450","uganda","kintu_musoke_","prime minister","19941118","19990405"
"2451","uganda","george_cosmas_adyebo_","prime minister","19910122","19941118"
"2452","uganda","samson_kisekka_","prime minister","19860130","19910122"
"2453","uganda","yoweri_museveni_|yoweri_kaguta_museveni_","president","19860126","20161201"
"2454","ukraine","yuriy_yekhanurov_","prime minister","20050908","20060804"
"2455","ukraine","yuliya_tymoshenko_","prime minister","20050124","20050908"
"2456","ukraine","mykola_azarov_","prime minister","20050105","20050124"
"2457","ukraine","mykola_azarov_","prime minister","20041207","20041228"
"2458","ukraine","viktor_yanukovych_","prime minister","20060804","20071218"
"2459","ukraine","anatoliy_kinakh_","prime minister","20010529","20021121"
"2460","ukraine","viktor_yushchenko_","prime minister","19991222","20010529"
"2461","ukraine","valeriy_pustovoitenko_","prime minister","19970716","19991222"
"2462","ukraine","vasyl_durdynets_","prime minister","19970619","19970716"
"2463","ukraine","pavlo_lazarenko_","prime minister","19960528","19970702"
"2464","ukraine","yevhen_marchuk_","prime minister","19950301","19960528"
"2465","ukraine","vitaliy_masol_","prime minister","19940616","19950301"
"2466","ukraine","yukhym_zvyahilsky_","prime minister","19930922","19940616"
"2467","ukraine","leonid_kuchma_","prime minister","19921013","19930922"
"2468","ukraine","valentyn_symonenko_","prime minister","19921002","19921013"
"2469","ukraine","vitold_fokin_","prime minister","19901023","19921002"
"2470","ukraine","viktor_yushchenko_","president","20050123","20161201"
"2471","ukraine","leonid_kuchma_","president","19940719","20050123"
"2472","ukraine","leonid_kravchuk_","president","19911205","19940719"
"2473","united_arab_emirates","sheikh_muhammad_ibn_rashid_al_maktum_","prime minister","20060105","20161201"
"2474","united_arab_emirates","sheikh_rashid_ibn_said_al_maktum_","prime minister","19790425","19901007"
"2475","united_arab_emirates","sheikh_maktum_ibn_rashid_al_maktum_","prime minister","19711209","19790425"
"2476","united_arab_emirates","sheikh_khalifa_ibn_zaid_al_nahayan_","president","20041103","20161201"
"2477","united_arab_emirates","sheikh_zaid_ibn_sultan_al_nahayan_","president","19711202","20041102"
"2478","uruguay","tabare_vazquez_","president","20050301","20161201"
"2479","uruguay","jorge_batlle_|jose_amorin_batlle_","president","20000301","20050301"
"2480","uruguay","luis_alberto_lacalle_","president","19900301","19950301"
"2481","uruguay","julio_maria_sanguinetti_coirolo_","president","19850301","19900301"
"2482","uruguay","rafael_addiego_bruno_","president","19850212","19850301"
"2483","uruguay","gregorio_conrado_alvarez_armelino_","president","19810901","19850212"
"2484","uruguay","aparicio_mendez_","president","19760901","19810901"
"2485","uruguay","alberto_demicheli_","president","19760612","19760901"
"2486","uruguay","juan_maria_bordaberry_","president","19720301","19760612"
"2487","uruguay","jorge_pacheco_areco_","president","19671206","19720301"
"2488","united_states_of_america","joe_biden_","vice president","20090120","20161201"
"2489","united_states_of_america","richard_cheney_","vice president","20010120","20090120"
"2490","united_states_of_america","al_gore_","vice president","19930120","20010120"
"2491","united_states_of_america","dan_quayle_","vice president","19890120","19930120"
"2492","united_states_of_america","george_bush_","vice president","19810120","19890120"
"2493","united_states_of_america","walter_f_mondale_","vice president","19770120","19810120"
"2494","united_states_of_america","nelson_a_rockefeller_","vice president","19741219","19770120"
"2495","united_states_of_america","gerald_r_ford_","vice president","19731206","19740809"
"2496","united_states_of_america","spiro_t_agnew_","vice president","19690120","19731010"
"2497","united_states_of_america","hubert_h_humphrey_","vice president","19650120","19690120"
"2498","united_states_of_america","lyndon_b_johnson_","vice president","19610120","19631122"
"2499","united_states_of_america","richard_m_nixon_","vice president","19530121","19610120"
"2500","united_states_of_america","alben_w_barkley_","vice president","19490120","19530120"
"2501","united_states_of_america","harry_s_truman_","vice president","19450120","19450412"
"2502","united_states_of_america","henry_a_wallace_","vice president","19410120","19450120"
"2503","united_states_of_america","barack_obama_","president","20090120","20161201"
"2504","united_states_of_america","george_w_bush_","president","20010120","20090120"
"2505","united_states_of_america","bill_clinton_","president","19930120","20010120"
"2506","united_states_of_america","george_bush_","president","19890120","19930120"
"2507","united_states_of_america","ronald_reagan_","president","19810120","19890120"
"2508","united_states_of_america","jimmy_carter_","president","19770120","19810120"
"2509","united_states_of_america","gerald_r_ford_","president","19740809","19770120"
"2510","united_states_of_america","richard_m_nixon_","president","19690120","19740809"
"2511","united_states_of_america","lyndon_b_johnson_","president","19631122","19690120"
"2512","united_states_of_america","john_f_kennedy_","president","19610120","19631122"
"2513","united_states_of_america","dwight_d_eisenhower_","president","19530120","19610120"
"2514","united_states_of_america","harry_s_truman_","president","19450412","19530120"
"2515","united_states_of_america","franklin_d_roosevelt_","president","19330304","19450412"
"2516","united_republic_of_tanzania","mizengo_pinda_|mizengo_kayanza_peter_pinda_","prime minister","20080209","20161201"
"2517","united_republic_of_tanzania","edward_lowassa_","prime minister","20051230","20080209"
"2518","united_republic_of_tanzania","frederick_sumaye_","prime minister","19951128","20051230"
"2519","united_republic_of_tanzania","cleopa_david_msuya_","prime minister","19941207","19951128"
"2520","united_republic_of_tanzania","john_malecela_","prime minister","19901109","19941207"
"2521","united_republic_of_tanzania","joseph_warioba_","prime minister","19851105","19901109"
"2522","united_republic_of_tanzania","jakaya_kikwete_|jakaya_mrisho_kikwete_|jakay_mrisho_kikwete_","president","20051221","20161201"
"2523","united_republic_of_tanzania","benjamin_mkapa_|benjamin_william_mkapa_","president","19951123","20051221"
"2524","united_republic_of_tanzania","ali_hassan_mwinyi_","president","19851105","19951123"
"2525","uzbekistan","shavkat_mirziyayev_|shavkat_mirziyoyev_","prime minister","20031211","20161201"
"2526","uzbekistan","otkir_sultonov_","prime minister","19951221","20031211"
"2527","uzbekistan","abdulkhashim_mutalov_","prime minister","19920113","19951221"
"2528","uzbekistan","islam_karimov_","president","19900324","20161201"
"2529","vanuatu","ham_lini_","prime minister","20041211","20161201"
"2530","vanuatu","edward_natapei_","prime minister","20010413","20040729"
"2531","vanuatu","barak_sope_","prime minister","19991125","20010413"
"2532","vanuatu","serge_vohor_","prime minister","20040729","20041211"
"2533","vanuatu","maxime_carlot_korman_","prime minister","19960223","19960930"
"2534","vanuatu","donald_kalpokas_","prime minister","19980330","19991125"
"2535","vanuatu","barak_sope_","prime minister","19881218","19881219"
"2536","vanuatu","walter_lini_","prime minister","19800730","19910906"
"2537","vanuatu","kalkot_mataskelekele_|kalkot_matas_kelekele_","president","20040816","20161201"
"2538","vanuatu","josias_moli_","president","20040729","20040816"
"2539","vanuatu","roger_abiut_","president","20040511","20040729"
"2540","vanuatu","john_bani_","president","19990324","20040324"
"2541","vanuatu","edward_natapei_","president","19990302","19990324"
"2542","vanuatu","jean_marie_leye_","president","19940302","19990302"
"2543","vanuatu","alfred_maseng_","president","20040412","20040511"
"2544","vanuatu","fred_timakata_","president","19890130","19940130"
"2545","vanuatu","onneyn_tahi_","president","19890112","19890130"
"2546","venezuela","ramon_carrizalez_","executive","20080106","20161201"
"2547","venezuela","jose_vicente_rangel_","executive","20020505","20070108"
"2548","venezuela","diosdado_cabello_","executive","20020113","20020412"
"2549","venezuela","adina_bastidas_","executive","20001228","20020113"
"2550","venezuela","isaias_rodriguez_","executive","20000124","20001228"
"2551","venezuela","diosdado_cabello_","president","20020413","20020414"
"2552","venezuela","pedro_carmona_estanga_","president","20020412","20020413"
"2553","venezuela","hugo_chavez_","president","19990202","20020412"
"2554","venezuela","rafael_caldera_","president","19940202","19990202"
"2555","venezuela","ramon_jose_velasquez_","president","19930605","19940202"
"2556","venezuela","octavio_lepage_","president","19930521","19930605"
"2557","venezuela","carlos_andres_perez_","president","19890202","19930831"
"2558","vietnam","do_muoi_","chairman of the council of minister","19880622","19910808"
"2559","vietnam","vo_van_kiet_","chairman of the council of minister","19880310","19880622"
